Delivery Start (CET);Delivery End (CET);BE Price (EUR)
24.04.2022 10:00:00;24.04.2022 11:00:00;-3.5
24.04.2022 11:00:00;24.04.2022 12:00:00;-20
24.04.2022 12:00:00;24.04.2022 13:00:00;-73.8
24.04.2022 13:00:00;24.04.2022 14:00:00;-100
24.04.2022 14:00:00;24.04.2022 15:00:00;-64.4
24.04.2022 15:00:00;24.04.2022 16:00:00;-14.05
24.04.2022 16:00:00;24.04.2022 17:00:00;45.01
24.04.2022 17:00:00;24.04.2022 18:00:00;111.24
24.04.2022 18:00:00;24.04.2022 19:00:00;165.01
24.04.2022 19:00:00;24.04.2022 20:00:00;198.65
24.04.2022 20:00:00;24.04.2022 21:00:00;224.95
24.04.2022 21:00:00;24.04.2022 22:00:00;217.3
24.04.2022 22:00:00;24.04.2022 23:00:00;205.73
24.04.2022 23:00:00;25.04.2022 00:00:00;186.99
25.04.2022 00:00:00;25.04.2022 01:00:00;184.96
25.04.2022 01:00:00;25.04.2022 02:00:00;183.78
25.04.2022 02:00:00;25.04.2022 03:00:00;185.63
25.04.2022 03:00:00;25.04.2022 04:00:00;186.1
25.04.2022 04:00:00;25.04.2022 05:00:00;188.12
25.04.2022 05:00:00;25.04.2022 06:00:00;200.06
25.04.2022 06:00:00;25.04.2022 07:00:00;237.23
25.04.2022 07:00:00;25.04.2022 08:00:00;261.87
25.04.2022 08:00:00;25.04.2022 09:00:00;272.47
25.04.2022 09:00:00;25.04.2022 10:00:00;249.06
25.04.2022 10:00:00;25.04.2022 11:00:00;232.59
25.04.2022 11:00:00;25.04.2022 12:00:00;227.97
25.04.2022 12:00:00;25.04.2022 13:00:00;211
25.04.2022 13:00:00;25.04.2022 14:00:00;200
25.04.2022 14:00:00;25.04.2022 15:00:00;194.9
25.04.2022 15:00:00;25.04.2022 16:00:00;191.99
25.04.2022 16:00:00;25.04.2022 17:00:00;189.5
25.04.2022 17:00:00;25.04.2022 18:00:00;203.8
25.04.2022 18:00:00;25.04.2022 19:00:00;237.46
25.04.2022 19:00:00;25.04.2022 20:00:00;273.88
25.04.2022 20:00:00;25.04.2022 21:00:00;275.71
25.04.2022 21:00:00;25.04.2022 22:00:00;264.93
25.04.2022 22:00:00;25.04.2022 23:00:00;254
25.04.2022 23:00:00;26.04.2022 00:00:00;228.98
26.04.2022 00:00:00;26.04.2022 01:00:00;184.89
26.04.2022 01:00:00;26.04.2022 02:00:00;176.18
26.04.2022 02:00:00;26.04.2022 03:00:00;184.81
26.04.2022 03:00:00;26.04.2022 04:00:00;189.31
26.04.2022 04:00:00;26.04.2022 05:00:00;192.81
26.04.2022 05:00:00;26.04.2022 06:00:00;232.95
26.04.2022 06:00:00;26.04.2022 07:00:00;221.85
26.04.2022 07:00:00;26.04.2022 08:00:00;267.58
26.04.2022 08:00:00;26.04.2022 09:00:00;281.25
26.04.2022 09:00:00;26.04.2022 10:00:00;266.41
26.04.2022 10:00:00;26.04.2022 11:00:00;236.01
26.04.2022 11:00:00;26.04.2022 12:00:00;226.61
26.04.2022 12:00:00;26.04.2022 13:00:00;226.01
26.04.2022 13:00:00;26.04.2022 14:00:00;212.97
26.04.2022 14:00:00;26.04.2022 15:00:00;204.71
26.04.2022 15:00:00;26.04.2022 16:00:00;201.35
26.04.2022 16:00:00;26.04.2022 17:00:00;199.58
26.04.2022 17:00:00;26.04.2022 18:00:00;219.15
26.04.2022 18:00:00;26.04.2022 19:00:00;241.62
26.04.2022 19:00:00;26.04.2022 20:00:00;281
26.04.2022 20:00:00;26.04.2022 21:00:00;286.76
26.04.2022 21:00:00;26.04.2022 22:00:00;270.01
26.04.2022 22:00:00;26.04.2022 23:00:00;255
26.04.2022 23:00:00;27.04.2022 00:00:00;230.24
27.04.2022 00:00:00;27.04.2022 01:00:00;206.72
27.04.2022 01:00:00;27.04.2022 02:00:00;198.01
27.04.2022 02:00:00;27.04.2022 03:00:00;196.36
27.04.2022 03:00:00;27.04.2022 04:00:00;194.53
27.04.2022 04:00:00;27.04.2022 05:00:00;197.51
27.04.2022 05:00:00;27.04.2022 06:00:00;209.94
27.04.2022 06:00:00;27.04.2022 07:00:00;240.59
27.04.2022 07:00:00;27.04.2022 08:00:00;244.67
27.04.2022 08:00:00;27.04.2022 09:00:00;265.98
27.04.2022 09:00:00;27.04.2022 10:00:00;252.74
27.04.2022 10:00:00;27.04.2022 11:00:00;215
27.04.2022 11:00:00;27.04.2022 12:00:00;211.5
27.04.2022 12:00:00;27.04.2022 13:00:00;207.66
27.04.2022 13:00:00;27.04.2022 14:00:00;200.62
27.04.2022 14:00:00;27.04.2022 15:00:00;193.22
27.04.2022 15:00:00;27.04.2022 16:00:00;190.96
27.04.2022 16:00:00;27.04.2022 17:00:00;191.35
27.04.2022 17:00:00;27.04.2022 18:00:00;206.49
27.04.2022 18:00:00;27.04.2022 19:00:00;239.31
27.04.2022 19:00:00;27.04.2022 20:00:00;267.9
27.04.2022 20:00:00;27.04.2022 21:00:00;266.33
27.04.2022 21:00:00;27.04.2022 22:00:00;254.94
27.04.2022 22:00:00;27.04.2022 23:00:00;235.33
27.04.2022 23:00:00;28.04.2022 00:00:00;202.57
28.04.2022 00:00:00;28.04.2022 01:00:00;214.63
28.04.2022 01:00:00;28.04.2022 02:00:00;201.94
28.04.2022 02:00:00;28.04.2022 03:00:00;198
28.04.2022 03:00:00;28.04.2022 04:00:00;201.37
28.04.2022 04:00:00;28.04.2022 05:00:00;201.5
28.04.2022 05:00:00;28.04.2022 06:00:00;218.35
28.04.2022 06:00:00;28.04.2022 07:00:00;255
28.04.2022 07:00:00;28.04.2022 08:00:00;283.37
28.04.2022 08:00:00;28.04.2022 09:00:00;279.29
28.04.2022 09:00:00;28.04.2022 10:00:00;251.26
28.04.2022 10:00:00;28.04.2022 11:00:00;224.93
28.04.2022 11:00:00;28.04.2022 12:00:00;212.39
28.04.2022 12:00:00;28.04.2022 13:00:00;208
28.04.2022 13:00:00;28.04.2022 14:00:00;200.09
28.04.2022 14:00:00;28.04.2022 15:00:00;197.05
28.04.2022 15:00:00;28.04.2022 16:00:00;196.3
28.04.2022 16:00:00;28.04.2022 17:00:00;197.13
28.04.2022 17:00:00;28.04.2022 18:00:00;217.63
28.04.2022 18:00:00;28.04.2022 19:00:00;255
28.04.2022 19:00:00;28.04.2022 20:00:00;279.09
28.04.2022 20:00:00;28.04.2022 21:00:00;284.91
28.04.2022 21:00:00;28.04.2022 22:00:00;268.91
28.04.2022 22:00:00;28.04.2022 23:00:00;253.56
28.04.2022 23:00:00;29.04.2022 00:00:00;222.78
29.04.2022 00:00:00;29.04.2022 01:00:00;206.05
29.04.2022 01:00:00;29.04.2022 02:00:00;203.15
29.04.2022 02:00:00;29.04.2022 03:00:00;202.52
29.04.2022 03:00:00;29.04.2022 04:00:00;203.23
29.04.2022 04:00:00;29.04.2022 05:00:00;205.09
29.04.2022 05:00:00;29.04.2022 06:00:00;213.86
29.04.2022 06:00:00;29.04.2022 07:00:00;255.77
29.04.2022 07:00:00;29.04.2022 08:00:00;280.06
29.04.2022 08:00:00;29.04.2022 09:00:00;291.22
29.04.2022 09:00:00;29.04.2022 10:00:00;256.34
29.04.2022 10:00:00;29.04.2022 11:00:00;230.33
29.04.2022 11:00:00;29.04.2022 12:00:00;217.4
29.04.2022 12:00:00;29.04.2022 13:00:00;208.37
29.04.2022 13:00:00;29.04.2022 14:00:00;197.25
29.04.2022 14:00:00;29.04.2022 15:00:00;195.24
29.04.2022 15:00:00;29.04.2022 16:00:00;195.04
29.04.2022 16:00:00;29.04.2022 17:00:00;206
29.04.2022 17:00:00;29.04.2022 18:00:00;216.3
29.04.2022 18:00:00;29.04.2022 19:00:00;246.98
29.04.2022 19:00:00;29.04.2022 20:00:00;262.08
29.04.2022 20:00:00;29.04.2022 21:00:00;265.87
29.04.2022 21:00:00;29.04.2022 22:00:00;254.97
29.04.2022 22:00:00;29.04.2022 23:00:00;241.56
29.04.2022 23:00:00;30.04.2022 00:00:00;213.86
30.04.2022 00:00:00;30.04.2022 01:00:00;204.78
30.04.2022 01:00:00;30.04.2022 02:00:00;189.1
30.04.2022 02:00:00;30.04.2022 03:00:00;189.91
30.04.2022 03:00:00;30.04.2022 04:00:00;187.47
30.04.2022 04:00:00;30.04.2022 05:00:00;189.96
30.04.2022 05:00:00;30.04.2022 06:00:00;194.81
30.04.2022 06:00:00;30.04.2022 07:00:00;201
30.04.2022 07:00:00;30.04.2022 08:00:00;206.59
30.04.2022 08:00:00;30.04.2022 09:00:00;210.01
30.04.2022 09:00:00;30.04.2022 10:00:00;205.85
30.04.2022 10:00:00;30.04.2022 11:00:00;195.95
30.04.2022 11:00:00;30.04.2022 12:00:00;186.58
30.04.2022 12:00:00;30.04.2022 13:00:00;180.04
30.04.2022 13:00:00;30.04.2022 14:00:00;172.94
30.04.2022 14:00:00;30.04.2022 15:00:00;166.35
30.04.2022 15:00:00;30.04.2022 16:00:00;159.69
30.04.2022 16:00:00;30.04.2022 17:00:00;158.44
30.04.2022 17:00:00;30.04.2022 18:00:00;192.02
30.04.2022 18:00:00;30.04.2022 19:00:00;226.09
30.04.2022 19:00:00;30.04.2022 20:00:00;246.97
30.04.2022 20:00:00;30.04.2022 21:00:00;252.64
30.04.2022 21:00:00;30.04.2022 22:00:00;247.11
30.04.2022 22:00:00;30.04.2022 23:00:00;239.09
30.04.2022 23:00:00;01.05.2022 00:00:00;219
01.05.2022 00:00:00;01.05.2022 01:00:00;206
01.05.2022 01:00:00;01.05.2022 02:00:00;199.7
01.05.2022 02:00:00;01.05.2022 03:00:00;197.56
01.05.2022 03:00:00;01.05.2022 04:00:00;192.2
01.05.2022 04:00:00;01.05.2022 05:00:00;197.43
01.05.2022 05:00:00;01.05.2022 06:00:00;201.32
01.05.2022 06:00:00;01.05.2022 07:00:00;195
01.05.2022 07:00:00;01.05.2022 08:00:00;194.95
01.05.2022 08:00:00;01.05.2022 09:00:00;186.94
01.05.2022 09:00:00;01.05.2022 10:00:00;182.04
01.05.2022 10:00:00;01.05.2022 11:00:00;177.31
01.05.2022 11:00:00;01.05.2022 12:00:00;176.5
01.05.2022 12:00:00;01.05.2022 13:00:00;174.92
01.05.2022 13:00:00;01.05.2022 14:00:00;150.74
01.05.2022 14:00:00;01.05.2022 15:00:00;140.4
01.05.2022 15:00:00;01.05.2022 16:00:00;138.9
01.05.2022 16:00:00;01.05.2022 17:00:00;155.9
01.05.2022 17:00:00;01.05.2022 18:00:00;187.04
01.05.2022 18:00:00;01.05.2022 19:00:00;215.85
01.05.2022 19:00:00;01.05.2022 20:00:00;249.43
01.05.2022 20:00:00;01.05.2022 21:00:00;254.94
01.05.2022 21:00:00;01.05.2022 22:00:00;243.03
01.05.2022 22:00:00;01.05.2022 23:00:00;239.72
01.05.2022 23:00:00;02.05.2022 00:00:00;215.97
02.05.2022 00:00:00;02.05.2022 01:00:00;206.46
02.05.2022 01:00:00;02.05.2022 02:00:00;199.87
02.05.2022 02:00:00;02.05.2022 03:00:00;194.69
02.05.2022 03:00:00;02.05.2022 04:00:00;193.76
02.05.2022 04:00:00;02.05.2022 05:00:00;196.34
02.05.2022 05:00:00;02.05.2022 06:00:00;209.96
02.05.2022 06:00:00;02.05.2022 07:00:00;248.88
02.05.2022 07:00:00;02.05.2022 08:00:00;270
02.05.2022 08:00:00;02.05.2022 09:00:00;264.57
02.05.2022 09:00:00;02.05.2022 10:00:00;238.98
02.05.2022 10:00:00;02.05.2022 11:00:00;194.27
02.05.2022 11:00:00;02.05.2022 12:00:00;189.97
02.05.2022 12:00:00;02.05.2022 13:00:00;182.31
02.05.2022 13:00:00;02.05.2022 14:00:00;190.45
02.05.2022 14:00:00;02.05.2022 15:00:00;187.65
02.05.2022 15:00:00;02.05.2022 16:00:00;185.05
02.05.2022 16:00:00;02.05.2022 17:00:00;188.2
02.05.2022 17:00:00;02.05.2022 18:00:00;218.72
02.05.2022 18:00:00;02.05.2022 19:00:00;238.5
02.05.2022 19:00:00;02.05.2022 20:00:00;257.47
02.05.2022 20:00:00;02.05.2022 21:00:00;265.41
02.05.2022 21:00:00;02.05.2022 22:00:00;253.52
02.05.2022 22:00:00;02.05.2022 23:00:00;241.11
02.05.2022 23:00:00;03.05.2022 00:00:00;219.92
03.05.2022 00:00:00;03.05.2022 01:00:00;184.5
03.05.2022 01:00:00;03.05.2022 02:00:00;182.09
03.05.2022 02:00:00;03.05.2022 03:00:00;184.08
03.05.2022 03:00:00;03.05.2022 04:00:00;185.12
03.05.2022 04:00:00;03.05.2022 05:00:00;187.04
03.05.2022 05:00:00;03.05.2022 06:00:00;191.19
03.05.2022 06:00:00;03.05.2022 07:00:00;236.26
03.05.2022 07:00:00;03.05.2022 08:00:00;255.96
03.05.2022 08:00:00;03.05.2022 09:00:00;255.96
03.05.2022 09:00:00;03.05.2022 10:00:00;232.7
03.05.2022 10:00:00;03.05.2022 11:00:00;206.07
03.05.2022 11:00:00;03.05.2022 12:00:00;200.24
03.05.2022 12:00:00;03.05.2022 13:00:00;195.17
03.05.2022 13:00:00;03.05.2022 14:00:00;197.29
03.05.2022 14:00:00;03.05.2022 15:00:00;194.89
03.05.2022 15:00:00;03.05.2022 16:00:00;195.54
03.05.2022 16:00:00;03.05.2022 17:00:00;197.99
03.05.2022 17:00:00;03.05.2022 18:00:00;218.99
03.05.2022 18:00:00;03.05.2022 19:00:00;249.96
03.05.2022 19:00:00;03.05.2022 20:00:00;269.94
03.05.2022 20:00:00;03.05.2022 21:00:00;270.23
03.05.2022 21:00:00;03.05.2022 22:00:00;261.77
03.05.2022 22:00:00;03.05.2022 23:00:00;253.21
03.05.2022 23:00:00;04.05.2022 00:00:00;228.94
04.05.2022 00:00:00;04.05.2022 01:00:00;206
04.05.2022 01:00:00;04.05.2022 02:00:00;200
04.05.2022 02:00:00;04.05.2022 03:00:00;200.34
04.05.2022 03:00:00;04.05.2022 04:00:00;201.12
04.05.2022 04:00:00;04.05.2022 05:00:00;201.14
04.05.2022 05:00:00;04.05.2022 06:00:00;224.32
04.05.2022 06:00:00;04.05.2022 07:00:00;256.58
04.05.2022 07:00:00;04.05.2022 08:00:00;296.9
04.05.2022 08:00:00;04.05.2022 09:00:00;280.1
04.05.2022 09:00:00;04.05.2022 10:00:00;255.09
04.05.2022 10:00:00;04.05.2022 11:00:00;217.63
04.05.2022 11:00:00;04.05.2022 12:00:00;184.37
04.05.2022 12:00:00;04.05.2022 13:00:00;184.39
04.05.2022 13:00:00;04.05.2022 14:00:00;184.16
04.05.2022 14:00:00;04.05.2022 15:00:00;186
04.05.2022 15:00:00;04.05.2022 16:00:00;200
04.05.2022 16:00:00;04.05.2022 17:00:00;206.24
04.05.2022 17:00:00;04.05.2022 18:00:00;229.31
04.05.2022 18:00:00;04.05.2022 19:00:00;249.98
04.05.2022 19:00:00;04.05.2022 20:00:00;275.44
04.05.2022 20:00:00;04.05.2022 21:00:00;281.49
04.05.2022 21:00:00;04.05.2022 22:00:00;263.37
04.05.2022 22:00:00;04.05.2022 23:00:00;246.9
04.05.2022 23:00:00;05.05.2022 00:00:00;232.47
05.05.2022 00:00:00;05.05.2022 01:00:00;225.2
05.05.2022 01:00:00;05.05.2022 02:00:00;208.44
05.05.2022 02:00:00;05.05.2022 03:00:00;208.12
05.05.2022 03:00:00;05.05.2022 04:00:00;205.09
05.05.2022 04:00:00;05.05.2022 05:00:00;204.9
05.05.2022 05:00:00;05.05.2022 06:00:00;220.77
05.05.2022 06:00:00;05.05.2022 07:00:00;254.96
05.05.2022 07:00:00;05.05.2022 08:00:00;275.06
05.05.2022 08:00:00;05.05.2022 09:00:00;268.02
05.05.2022 09:00:00;05.05.2022 10:00:00;252.96
05.05.2022 10:00:00;05.05.2022 11:00:00;235.03
05.05.2022 11:00:00;05.05.2022 12:00:00;232.09
05.05.2022 12:00:00;05.05.2022 13:00:00;223.49
05.05.2022 13:00:00;05.05.2022 14:00:00;215.04
05.05.2022 14:00:00;05.05.2022 15:00:00;210.9
05.05.2022 15:00:00;05.05.2022 16:00:00;199.63
05.05.2022 16:00:00;05.05.2022 17:00:00;206.57
05.05.2022 17:00:00;05.05.2022 18:00:00;229
05.05.2022 18:00:00;05.05.2022 19:00:00;245.52
05.05.2022 19:00:00;05.05.2022 20:00:00;263
05.05.2022 20:00:00;05.05.2022 21:00:00;276.61
05.05.2022 21:00:00;05.05.2022 22:00:00;259.96
05.05.2022 22:00:00;05.05.2022 23:00:00;251.84
05.05.2022 23:00:00;06.05.2022 00:00:00;238.52
06.05.2022 00:00:00;06.05.2022 01:00:00;220.69
06.05.2022 01:00:00;06.05.2022 02:00:00;213.74
06.05.2022 02:00:00;06.05.2022 03:00:00;207.56
06.05.2022 03:00:00;06.05.2022 04:00:00;204.02
06.05.2022 04:00:00;06.05.2022 05:00:00;206.57
06.05.2022 05:00:00;06.05.2022 06:00:00;219.07
06.05.2022 06:00:00;06.05.2022 07:00:00;255.91
06.05.2022 07:00:00;06.05.2022 08:00:00;274.92
06.05.2022 08:00:00;06.05.2022 09:00:00;262.97
06.05.2022 09:00:00;06.05.2022 10:00:00;236.8
06.05.2022 10:00:00;06.05.2022 11:00:00;220
06.05.2022 11:00:00;06.05.2022 12:00:00;208.13
06.05.2022 12:00:00;06.05.2022 13:00:00;207.4
06.05.2022 13:00:00;06.05.2022 14:00:00;191.81
06.05.2022 14:00:00;06.05.2022 15:00:00;190.01
06.05.2022 15:00:00;06.05.2022 16:00:00;187.01
06.05.2022 16:00:00;06.05.2022 17:00:00;192.7
06.05.2022 17:00:00;06.05.2022 18:00:00;211.59
06.05.2022 18:00:00;06.05.2022 19:00:00;239.09
06.05.2022 19:00:00;06.05.2022 20:00:00;256.79
06.05.2022 20:00:00;06.05.2022 21:00:00;262.69
06.05.2022 21:00:00;06.05.2022 22:00:00;255.91
06.05.2022 22:00:00;06.05.2022 23:00:00;247.78
06.05.2022 23:00:00;07.05.2022 00:00:00;235.46
07.05.2022 00:00:00;07.05.2022 01:00:00;225.12
07.05.2022 01:00:00;07.05.2022 02:00:00;216.94
07.05.2022 02:00:00;07.05.2022 03:00:00;207.36
07.05.2022 03:00:00;07.05.2022 04:00:00;200.01
07.05.2022 04:00:00;07.05.2022 05:00:00;199.5
07.05.2022 05:00:00;07.05.2022 06:00:00;200.1
07.05.2022 06:00:00;07.05.2022 07:00:00;201.78
07.05.2022 07:00:00;07.05.2022 08:00:00;216.28
07.05.2022 08:00:00;07.05.2022 09:00:00;217.04
07.05.2022 09:00:00;07.05.2022 10:00:00;208.57
07.05.2022 10:00:00;07.05.2022 11:00:00;194.17
07.05.2022 11:00:00;07.05.2022 12:00:00;190.67
07.05.2022 12:00:00;07.05.2022 13:00:00;186.55
07.05.2022 13:00:00;07.05.2022 14:00:00;174.37
07.05.2022 14:00:00;07.05.2022 15:00:00;166.7
07.05.2022 15:00:00;07.05.2022 16:00:00;159.17
07.05.2022 16:00:00;07.05.2022 17:00:00;168.22
07.05.2022 17:00:00;07.05.2022 18:00:00;185.3
07.05.2022 18:00:00;07.05.2022 19:00:00;201.62
07.05.2022 19:00:00;07.05.2022 20:00:00;222.74
07.05.2022 20:00:00;07.05.2022 21:00:00;231.57
07.05.2022 21:00:00;07.05.2022 22:00:00;229
07.05.2022 22:00:00;07.05.2022 23:00:00;223.12
07.05.2022 23:00:00;08.05.2022 00:00:00;208.38
08.05.2022 00:00:00;08.05.2022 01:00:00;208.1
08.05.2022 01:00:00;08.05.2022 02:00:00;193.3
08.05.2022 02:00:00;08.05.2022 03:00:00;191.92
08.05.2022 03:00:00;08.05.2022 04:00:00;186.01
08.05.2022 04:00:00;08.05.2022 05:00:00;182.98
08.05.2022 05:00:00;08.05.2022 06:00:00;186.06
08.05.2022 06:00:00;08.05.2022 07:00:00;184.97
08.05.2022 07:00:00;08.05.2022 08:00:00;185.93
08.05.2022 08:00:00;08.05.2022 09:00:00;183.62
08.05.2022 09:00:00;08.05.2022 10:00:00;163.45
08.05.2022 10:00:00;08.05.2022 11:00:00;140.33
08.05.2022 11:00:00;08.05.2022 12:00:00;123.17
08.05.2022 12:00:00;08.05.2022 13:00:00;100
08.05.2022 13:00:00;08.05.2022 14:00:00;50.51
08.05.2022 14:00:00;08.05.2022 15:00:00;40.78
08.05.2022 15:00:00;08.05.2022 16:00:00;93.26
08.05.2022 16:00:00;08.05.2022 17:00:00;113.6
08.05.2022 17:00:00;08.05.2022 18:00:00;155.8
08.05.2022 18:00:00;08.05.2022 19:00:00;196.04
08.05.2022 19:00:00;08.05.2022 20:00:00;234.6
08.05.2022 20:00:00;08.05.2022 21:00:00;238.99
08.05.2022 21:00:00;08.05.2022 22:00:00;238.35
08.05.2022 22:00:00;08.05.2022 23:00:00;225.91
08.05.2022 23:00:00;09.05.2022 00:00:00;217.9
09.05.2022 00:00:00;09.05.2022 01:00:00;209.08
09.05.2022 01:00:00;09.05.2022 02:00:00;199.21
09.05.2022 02:00:00;09.05.2022 03:00:00;196.07
09.05.2022 03:00:00;09.05.2022 04:00:00;191.11
09.05.2022 04:00:00;09.05.2022 05:00:00;193.68
09.05.2022 05:00:00;09.05.2022 06:00:00;210.72
09.05.2022 06:00:00;09.05.2022 07:00:00;240
09.05.2022 07:00:00;09.05.2022 08:00:00;256.23
09.05.2022 08:00:00;09.05.2022 09:00:00;250.04
09.05.2022 09:00:00;09.05.2022 10:00:00;219.21
09.05.2022 10:00:00;09.05.2022 11:00:00;199.95
09.05.2022 11:00:00;09.05.2022 12:00:00;189.53
09.05.2022 12:00:00;09.05.2022 13:00:00;170.64
09.05.2022 13:00:00;09.05.2022 14:00:00;167.65
09.05.2022 14:00:00;09.05.2022 15:00:00;161.56
09.05.2022 15:00:00;09.05.2022 16:00:00;183.94
09.05.2022 16:00:00;09.05.2022 17:00:00;190.63
09.05.2022 17:00:00;09.05.2022 18:00:00;220.93
09.05.2022 18:00:00;09.05.2022 19:00:00;247.97
09.05.2022 19:00:00;09.05.2022 20:00:00;280
09.05.2022 20:00:00;09.05.2022 21:00:00;280
09.05.2022 21:00:00;09.05.2022 22:00:00;250.44
09.05.2022 22:00:00;09.05.2022 23:00:00;237.08
09.05.2022 23:00:00;10.05.2022 00:00:00;219.98
10.05.2022 00:00:00;10.05.2022 01:00:00;216.41
10.05.2022 01:00:00;10.05.2022 02:00:00;205.61
10.05.2022 02:00:00;10.05.2022 03:00:00;184.72
10.05.2022 03:00:00;10.05.2022 04:00:00;169.98
10.05.2022 04:00:00;10.05.2022 05:00:00;166.41
10.05.2022 05:00:00;10.05.2022 06:00:00;172.4
10.05.2022 06:00:00;10.05.2022 07:00:00;224.08
10.05.2022 07:00:00;10.05.2022 08:00:00;237.95
10.05.2022 08:00:00;10.05.2022 09:00:00;230.3
10.05.2022 09:00:00;10.05.2022 10:00:00;200
10.05.2022 10:00:00;10.05.2022 11:00:00;158.19
10.05.2022 11:00:00;10.05.2022 12:00:00;127.81
10.05.2022 12:00:00;10.05.2022 13:00:00;18.22
10.05.2022 13:00:00;10.05.2022 14:00:00;2.65
10.05.2022 14:00:00;10.05.2022 15:00:00;15.7
10.05.2022 15:00:00;10.05.2022 16:00:00;41
10.05.2022 16:00:00;10.05.2022 17:00:00;67.06
10.05.2022 17:00:00;10.05.2022 18:00:00;182.01
10.05.2022 18:00:00;10.05.2022 19:00:00;209.78
10.05.2022 19:00:00;10.05.2022 20:00:00;234.92
10.05.2022 20:00:00;10.05.2022 21:00:00;239.95
10.05.2022 21:00:00;10.05.2022 22:00:00;236.96
10.05.2022 22:00:00;10.05.2022 23:00:00;229.09
10.05.2022 23:00:00;11.05.2022 00:00:00;194.9
11.05.2022 00:00:00;11.05.2022 01:00:00;207.15
11.05.2022 01:00:00;11.05.2022 02:00:00;192.8
11.05.2022 02:00:00;11.05.2022 03:00:00;185.5
11.05.2022 03:00:00;11.05.2022 04:00:00;179
11.05.2022 04:00:00;11.05.2022 05:00:00;179.46
11.05.2022 05:00:00;11.05.2022 06:00:00;185.72
11.05.2022 06:00:00;11.05.2022 07:00:00;216.37
11.05.2022 07:00:00;11.05.2022 08:00:00;233.22
11.05.2022 08:00:00;11.05.2022 09:00:00;224
11.05.2022 09:00:00;11.05.2022 10:00:00;200
11.05.2022 10:00:00;11.05.2022 11:00:00;146.6
11.05.2022 11:00:00;11.05.2022 12:00:00;95.7
11.05.2022 12:00:00;11.05.2022 13:00:00;50
11.05.2022 13:00:00;11.05.2022 14:00:00;-19
11.05.2022 14:00:00;11.05.2022 15:00:00;-30
11.05.2022 15:00:00;11.05.2022 16:00:00;-12.8
11.05.2022 16:00:00;11.05.2022 17:00:00;39.57
11.05.2022 17:00:00;11.05.2022 18:00:00;101.19
11.05.2022 18:00:00;11.05.2022 19:00:00;184.18
11.05.2022 19:00:00;11.05.2022 20:00:00;219.3
11.05.2022 20:00:00;11.05.2022 21:00:00;221.93
11.05.2022 21:00:00;11.05.2022 22:00:00;220
11.05.2022 22:00:00;11.05.2022 23:00:00;206.01
11.05.2022 23:00:00;12.05.2022 00:00:00;192.93
12.05.2022 00:00:00;12.05.2022 01:00:00;141
12.05.2022 01:00:00;12.05.2022 02:00:00;141.44
12.05.2022 02:00:00;12.05.2022 03:00:00;151.04
12.05.2022 03:00:00;12.05.2022 04:00:00;157.53
12.05.2022 04:00:00;12.05.2022 05:00:00;165.67
12.05.2022 05:00:00;12.05.2022 06:00:00;172.42
12.05.2022 06:00:00;12.05.2022 07:00:00;211.94
12.05.2022 07:00:00;12.05.2022 08:00:00;230.56
12.05.2022 08:00:00;12.05.2022 09:00:00;223.46
12.05.2022 09:00:00;12.05.2022 10:00:00;184.41
12.05.2022 10:00:00;12.05.2022 11:00:00;164.7
12.05.2022 11:00:00;12.05.2022 12:00:00;162.62
12.05.2022 12:00:00;12.05.2022 13:00:00;143.37
12.05.2022 13:00:00;12.05.2022 14:00:00;120.24
12.05.2022 14:00:00;12.05.2022 15:00:00;119.02
12.05.2022 15:00:00;12.05.2022 16:00:00;91.18
12.05.2022 16:00:00;12.05.2022 17:00:00;134.23
12.05.2022 17:00:00;12.05.2022 18:00:00;180.35
12.05.2022 18:00:00;12.05.2022 19:00:00;192.67
12.05.2022 19:00:00;12.05.2022 20:00:00;231.9
12.05.2022 20:00:00;12.05.2022 21:00:00;241.77
12.05.2022 21:00:00;12.05.2022 22:00:00;233.17
12.05.2022 22:00:00;12.05.2022 23:00:00;224.32
12.05.2022 23:00:00;13.05.2022 00:00:00;197.42
13.05.2022 00:00:00;13.05.2022 01:00:00;210
13.05.2022 01:00:00;13.05.2022 02:00:00;202.71
13.05.2022 02:00:00;13.05.2022 03:00:00;189
13.05.2022 03:00:00;13.05.2022 04:00:00;174.74
13.05.2022 04:00:00;13.05.2022 05:00:00;176.26
13.05.2022 05:00:00;13.05.2022 06:00:00;203.2
13.05.2022 06:00:00;13.05.2022 07:00:00;226.93
13.05.2022 07:00:00;13.05.2022 08:00:00;242.74
13.05.2022 08:00:00;13.05.2022 09:00:00;242.29
13.05.2022 09:00:00;13.05.2022 10:00:00;225.1
13.05.2022 10:00:00;13.05.2022 11:00:00;172.8
13.05.2022 11:00:00;13.05.2022 12:00:00;106.62
13.05.2022 12:00:00;13.05.2022 13:00:00;128.89
13.05.2022 13:00:00;13.05.2022 14:00:00;68.5
13.05.2022 14:00:00;13.05.2022 15:00:00;44.58
13.05.2022 15:00:00;13.05.2022 16:00:00;0.79
13.05.2022 16:00:00;13.05.2022 17:00:00;27.29
13.05.2022 17:00:00;13.05.2022 18:00:00;72.91
13.05.2022 18:00:00;13.05.2022 19:00:00;181.36
13.05.2022 19:00:00;13.05.2022 20:00:00;220
13.05.2022 20:00:00;13.05.2022 21:00:00;231.09
13.05.2022 21:00:00;13.05.2022 22:00:00;229
